"asset_key","game_number","game_id","display_name","category","platforms","asset_type","size","output_path","prompt_policy","generation_status","review_status","source_generated_image"
"0024_thumb_ape_escape_3","24","ape_escape_3","Ape Escape 3","Console Game","PS2","thumbnail","488x256","Assets/Thumbs/ape_escape_3_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","generated_first_batch","needs_visual_review","C:\Users\marco\.codex\generated_images\019ec0e1-272d-7041-ac83-9a7092f4ef49\ig_09cbf67886f2fb7a016a2d852a06f88191a9611a8293b3e08d.png"
"0024_hero_ape_escape_3","24","ape_escape_3","Ape Escape 3","Console Game","PS2","hero","1380x280","Assets/Heroes/ape_escape_3_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","generated_first_batch","needs_visual_review","C:\Users\marco\.codex\generated_images\019ec0e1-272d-7041-ac83-9a7092f4ef49\ig_09cbf67886f2fb7a016a2d8663a10881918b8d669a36002696.png"
"0025_icon_aquaria","25","aquaria","Aquaria","Action RPG","PC","icon","256x256","Assets/aquaria.png","approved-medium-risk-fanart-original-designs-no-official-assets","generated_first_batch","needs_visual_review","C:\Users\marco\.codex\generated_images\019ec0e1-272d-7041-ac83-9a7092f4ef49\ig_09cbf67886f2fb7a016a2d86b856b081919113f2d9c46b54fc.png"
"0025_thumb_aquaria","25","aquaria","Aquaria","Action RPG","PC","thumbnail","488x256","Assets/Thumbs/aquaria_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","generated_first_batch","needs_visual_review","C:\Users\marco\.codex\generated_images\019ec0e1-272d-7041-ac83-9a7092f4ef49\ig_09cbf67886f2fb7a016a2d872c51908191a2ec2b9384ed746d.png"
"0025_hero_aquaria","25","aquaria","Aquaria","Action RPG","PC","hero","1380x280","Assets/Heroes/aquaria_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","generated_first_batch","needs_visual_review","C:\Users\marco\.codex\generated_images\019ec0e1-272d-7041-ac83-9a7092f4ef49\ig_09cbf67886f2fb7a016a2d8878559c819191875389ec8d1b53.png"
"0026_icon_archipeladoku","26","archipeladoku","Archipeladoku","Puzzle","PC","icon","256x256","Assets/archipeladoku.png","approved-medium-risk-fanart-original-designs-no-official-assets","generated_first_batch","needs_visual_review","C:\Users\marco\.codex\generated_images\019ec0e1-272d-7041-ac83-9a7092f4ef49\ig_09cbf67886f2fb7a016a2d8fbedf0881919b027281ec1ae394.png"
"0026_thumb_archipeladoku","26","archipeladoku","Archipeladoku","Puzzle","PC","thumbnail","488x256","Assets/Thumbs/archipeladoku_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","generated_first_batch","needs_visual_review","C:\Users\marco\.codex\generated_images\019ec0e1-272d-7041-ac83-9a7092f4ef49\ig_09cbf67886f2fb7a016a2d90276f448191b4783f5cbad127f2.png"
"0026_hero_archipeladoku","26","archipeladoku","Archipeladoku","Puzzle","PC","hero","1380x280","Assets/Heroes/archipeladoku_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","generated_first_batch","needs_visual_review","C:\Users\marco\.codex\generated_images\019ec0e1-272d-7041-ac83-9a7092f4ef49\ig_09cbf67886f2fb7a016a2d908711488191add9bcad03d2a065.png"
"0027_icon_archipela_go","27","archipela_go","Archipela-Go!","PC Game","Android","icon","256x256","Assets/archipela_go.png","approved-medium-risk-fanart-original-designs-no-official-assets","generated_first_batch","needs_visual_review","C:\Users\marco\.codex\generated_images\019ec0e1-272d-7041-ac83-9a7092f4ef49\ig_09cbf67886f2fb7a016a2d90dd7ce08191be0541915a364472.png"
"0027_thumb_archipela_go","27","archipela_go","Archipela-Go!","PC Game","Android","thumbnail","488x256","Assets/Thumbs/archipela_go_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","generated_first_batch","needs_visual_review","C:\Users\marco\.codex\generated_images\019ec0e1-272d-7041-ac83-9a7092f4ef49\ig_09cbf67886f2fb7a016a2d9149b2c48191821a6964415ffadc.png"
"0027_hero_archipela_go","27","archipela_go","Archipela-Go!","PC Game","Android","hero","1380x280","Assets/Heroes/archipela_go_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","generated_first_batch","needs_visual_review","C:\Users\marco\.codex\generated_images\019ec0e1-272d-7041-ac83-9a7092f4ef49\ig_09cbf67886f2fb7a016a2d91a1885481918042ad1a4f532540.png"
"0028_icon_armored_core","28","armored_core","Armored Core","Console Game","PSX","icon","256x256","Assets/armored_core.png","approved-medium-risk-fanart-original-designs-no-official-assets","generated_first_batch","needs_visual_review","C:\Users\marco\.codex\generated_images\019ec0e1-272d-7041-ac83-9a7092f4ef49\ig_09cbf67886f2fb7a016a2d91f8f90881919cd16ea560a2fbf8.png"
"0028_thumb_armored_core","28","armored_core","Armored Core","Console Game","PSX","thumbnail","488x256","Assets/Thumbs/armored_core_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","generated_first_batch","needs_visual_review","C:\Users\marco\.codex\generated_images\019ec0e1-272d-7041-ac83-9a7092f4ef49\ig_09cbf67886f2fb7a016a2d9385d0008191b9f51f18c4a9b607.png"
"0028_hero_armored_core","28","armored_core","Armored Core","Console Game","PSX","hero","1380x280","Assets/Heroes/armored_core_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","generated_first_batch","needs_visual_review","C:\Users\marco\.codex\generated_images\019ec0e1-272d-7041-ac83-9a7092f4ef49\ig_09cbf67886f2fb7a016a2d93d1cba081918ce0cf7e6ce60318.png"
"0029_icon_astalon_tears_of_the_earth","29","astalon_tears_of_the_earth","Astalon: Tears of the Earth","Action RPG","PC","icon","256x256","Assets/astalon_tears_of_the_earth.png","approved-medium-risk-fanart-original-designs-no-official-assets","generated_first_batch","needs_visual_review","C:\Users\marco\.codex\generated_images\019ec0e1-272d-7041-ac83-9a7092f4ef49\ig_09cbf67886f2fb7a016a2d9424584081918a46e3ab08efff1c.png"
"0029_thumb_astalon_tears_of_the_earth","29","astalon_tears_of_the_earth","Astalon: Tears of the Earth","Action RPG","PC","thumbnail","488x256","Assets/Thumbs/astalon_tears_of_the_earth_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","generated_first_batch","needs_visual_review","C:\Users\marco\.codex\generated_images\019ec0e1-272d-7041-ac83-9a7092f4ef49\ig_09cbf67886f2fb7a016a2d949afdc0819199c40ca65b2e013c.png"
"0029_hero_astalon_tears_of_the_earth","29","astalon_tears_of_the_earth","Astalon: Tears of the Earth","Action RPG","PC","hero","1380x280","Assets/Heroes/astalon_tears_of_the_earth_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","generated_first_batch","needs_visual_review","C:\Users\marco\.codex\generated_images\019ec0e1-272d-7041-ac83-9a7092f4ef49\ig_09cbf67886f2fb7a016a2d94f363208191a6fa9e59eba184cd.png"
"0030_icon_autopelago","30","autopelago","Autopelago","PC Game","PC","icon","256x256","Assets/autopelago.png","approved-medium-risk-fanart-original-designs-no-official-assets","generated_first_batch","needs_visual_review","C:\Users\marco\.codex\generated_images\019ec0e1-272d-7041-ac83-9a7092f4ef49\ig_09cbf67886f2fb7a016a2d954a70888191a01b7e802a398960.png"
"0030_thumb_autopelago","30","autopelago","Autopelago","PC Game","PC","thumbnail","488x256","Assets/Thumbs/autopelago_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","generated_first_batch","needs_visual_review","C:\Users\marco\.codex\generated_images\019ec0e1-272d-7041-ac83-9a7092f4ef49\ig_09cbf67886f2fb7a016a2d95ba10808191addd67666ed78c70.png"
"0030_hero_autopelago","30","autopelago","Autopelago","PC Game","PC","hero","1380x280","Assets/Heroes/autopelago_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","generated_first_batch","needs_visual_review","C:\Users\marco\.codex\generated_images\019ec0e1-272d-7041-ac83-9a7092f4ef49\ig_09cbf67886f2fb7a016a2d971f2b888191963592fee2b8264c.png"
"0031_icon_axiom_verge","31","axiom_verge","Axiom Verge","Action RPG","PC","icon","256x256","Assets/axiom_verge.png","approved-medium-risk-fanart-original-designs-no-official-assets","generated_first_batch","needs_visual_review","C:\Users\marco\.codex\generated_images\019ec0e1-272d-7041-ac83-9a7092f4ef49\ig_09cbf67886f2fb7a016a2d9772635c8191b717ecf6fbffc581.png"
"0031_thumb_axiom_verge","31","axiom_verge","Axiom Verge","Action RPG","PC","thumbnail","488x256","Assets/Thumbs/axiom_verge_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","generated_first_batch","needs_visual_review","C:\Users\marco\.codex\generated_images\019ec0e1-272d-7041-ac83-9a7092f4ef49\ig_09cbf67886f2fb7a016a2d97c6dd848191b068175abdb2f0b3.png"
"0031_hero_axiom_verge","31","axiom_verge","Axiom Verge","Action RPG","PC","hero","1380x280","Assets/Heroes/axiom_verge_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","generated_first_batch","needs_visual_review","C:\Users\marco\.codex\generated_images\019ec0e1-272d-7041-ac83-9a7092f4ef49\ig_09cbf67886f2fb7a016a2d981b30a88191bc3736a9fe91b2ed.png"
"0032_icon_balatro","32","balatro","Balatro","PC Game","PC","icon","256x256","Assets/balatro.png","approved-medium-risk-fanart-original-designs-no-official-assets","generated_first_batch","needs_visual_review","C:\Users\marco\.codex\generated_images\019ec0e1-272d-7041-ac83-9a7092f4ef49\ig_09cbf67886f2fb7a016a2da3a2226481919c35a3c600494987.png"
"0032_thumb_balatro","32","balatro","Balatro","PC Game","PC","thumbnail","488x256","Assets/Thumbs/balatro_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","generated_first_batch","needs_visual_review","C:\Users\marco\.codex\generated_images\019ec0e1-272d-7041-ac83-9a7092f4ef49\ig_09cbf67886f2fb7a016a2da3e85ef88191a0f011f45f1a16ac.png"
"0032_hero_balatro","32","balatro","Balatro","PC Game","PC","hero","1380x280","Assets/Heroes/balatro_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","generated_first_batch","needs_visual_review","C:\Users\marco\.codex\generated_images\019ec0e1-272d-7041-ac83-9a7092f4ef49\ig_09cbf67886f2fb7a016a2da437b98081919c9eb0d975e3f456.png"
"0033_icon_banjo_tooie","33","banjo_tooie","Banjo-Tooie","Platformer","N64","icon","256x256","Assets/banjo_tooie.png","approved-medium-risk-fanart-original-designs-no-official-assets","generated_first_batch","needs_visual_review","C:\Users\marco\.codex\generated_images\019ec0e1-272d-7041-ac83-9a7092f4ef49\ig_09cbf67886f2fb7a016a2da48a22c881918e9e6402315716b9.png"
"0033_thumb_banjo_tooie","33","banjo_tooie","Banjo-Tooie","Platformer","N64","thumbnail","488x256","Assets/Thumbs/banjo_tooie_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","generated_first_batch","needs_visual_review","C:\Users\marco\.codex\generated_images\019ec0e1-272d-7041-ac83-9a7092f4ef49\ig_09cbf67886f2fb7a016a2da4fabb8c819182baa0fd89032937.png"
"0033_hero_banjo_tooie","33","banjo_tooie","Banjo-Tooie","Platformer","N64","hero","1380x280","Assets/Heroes/banjo_tooie_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","generated_first_batch","needs_visual_review","C:\Users\marco\.codex\generated_images\019ec0e1-272d-7041-ac83-9a7092f4ef49\ig_09cbf67886f2fb7a016a2da55293ac81919b0e86686688301a.png"
"0034_icon_blasphemous","34","blasphemous","Blasphemous","Action RPG","PC","icon","256x256","Assets/blasphemous.png","approved-medium-risk-fanart-original-designs-no-official-assets","generated_first_batch","needs_visual_review","C:\Users\marco\.codex\generated_images\019ec0e1-272d-7041-ac83-9a7092f4ef49\ig_09cbf67886f2fb7a016a2da5a9b29481918bf2f230914c6687.png"
"0034_thumb_blasphemous","34","blasphemous","Blasphemous","Action RPG","PC","thumbnail","488x256","Assets/Thumbs/blasphemous_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","generated_first_batch","needs_visual_review","C:\Users\marco\.codex\generated_images\019ec0e1-272d-7041-ac83-9a7092f4ef49\ig_09cbf67886f2fb7a016a2da7694da881918208edea00b4a0f4.png"
"0034_hero_blasphemous","34","blasphemous","Blasphemous","Action RPG","PC","hero","1380x280","Assets/Heroes/blasphemous_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","generated_first_batch","needs_visual_review","C:\Users\marco\.codex\generated_images\019ec0e1-272d-7041-ac83-9a7092f4ef49\ig_09cbf67886f2fb7a016a2da7bfa4fc8191a647621cc50749e3.png"
"0035_icon_blasphemous_2","35","blasphemous_2","Blasphemous 2","Action RPG","PC","icon","256x256","Assets/blasphemous_2.png","approved-medium-risk-fanart-original-designs-no-official-assets","generated_first_batch","needs_visual_review","C:\Users\marco\.codex\generated_images\019ec0e1-272d-7041-ac83-9a7092f4ef49\ig_09cbf67886f2fb7a016a2da8155e508191a66657a4466c72c9.png"
"0035_thumb_blasphemous_2","35","blasphemous_2","Blasphemous 2","Action RPG","PC","thumbnail","488x256","Assets/Thumbs/blasphemous_2_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","generated_first_batch","needs_visual_review","C:\Users\marco\.codex\generated_images\019ec0e1-272d-7041-ac83-9a7092f4ef49\ig_09cbf67886f2fb7a016a2da886bfc48191a37c1c2bcd91dd91.png"
"0035_hero_blasphemous_2","35","blasphemous_2","Blasphemous 2","Action RPG","PC","hero","1380x280","Assets/Heroes/blasphemous_2_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","generated_first_batch","needs_visual_review","C:\Users\marco\.codex\generated_images\019ec0e1-272d-7041-ac83-9a7092f4ef49\ig_09cbf67886f2fb7a016a2da8da16f481918dca9c5ee3671f81.png"
"0036_icon_bloons_td_6","36","bloons_td_6","Bloons TD 6","Multiplayer","PC","icon","256x256","Assets/bloons_td_6.png","approved-medium-risk-fanart-original-designs-no-official-assets","generated_first_batch","needs_visual_review","C:\Users\marco\.codex\generated_images\019ec0e1-272d-7041-ac83-9a7092f4ef49\ig_09cbf67886f2fb7a016a2da934509881918c92a87f92708200.png"
"0036_thumb_bloons_td_6","36","bloons_td_6","Bloons TD 6","Multiplayer","PC","thumbnail","488x256","Assets/Thumbs/bloons_td_6_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","generated_first_batch","needs_visual_review","C:\Users\marco\.codex\generated_images\019ec0e1-272d-7041-ac83-9a7092f4ef49\ig_09cbf67886f2fb7a016a2dab22a0008191bbe0c5657d6545cc.png"
"0036_hero_bloons_td_6","36","bloons_td_6","Bloons TD 6","Multiplayer","PC","hero","1380x280","Assets/Heroes/bloons_td_6_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","generated_first_batch","needs_visual_review","C:\Users\marco\.codex\generated_images\019ec0e1-272d-7041-ac83-9a7092f4ef49\ig_09cbf67886f2fb7a016a2dab7d3dd88191a9988ea8c0809134.png"
"0037_icon_bomberman_quest","37","bomberman_quest","Bomberman Quest","Console Game","GB","icon","256x256","Assets/bomberman_quest.png","approved-medium-risk-fanart-original-designs-no-official-assets","generated_first_batch","needs_visual_review","C:\Users\marco\.codex\generated_images\019ec0e1-272d-7041-ac83-9a7092f4ef49\ig_09cbf67886f2fb7a016a2dabe27b388191b2761c7c71a67210.png"
"0037_thumb_bomberman_quest","37","bomberman_quest","Bomberman Quest","Console Game","GB","thumbnail","488x256","Assets/Thumbs/bomberman_quest_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","generated_first_batch","needs_visual_review","C:\Users\marco\.codex\generated_images\019ec0e1-272d-7041-ac83-9a7092f4ef49\ig_09cbf67886f2fb7a016a2dac4f4a8c819199ef9018d60ab380.png"
"0037_hero_bomberman_quest","37","bomberman_quest","Bomberman Quest","Console Game","GB","hero","1380x280","Assets/Heroes/bomberman_quest_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","generated_first_batch","needs_visual_review","C:\Users\marco\.codex\generated_images\019ec0e1-272d-7041-ac83-9a7092f4ef49\ig_09cbf67886f2fb7a016a2daca96db08191bea1bfc54d73b8f6.png"
"0038_icon_bomberman_64","38","bomberman_64","Bomberman 64","Console Game","N64","icon","256x256","Assets/bomberman_64.png","approved-medium-risk-fanart-original-designs-no-official-assets","generated_first_batch","needs_visual_review","C:\Users\marco\.codex\generated_images\019ec0e1-272d-7041-ac83-9a7092f4ef49\ig_09cbf67886f2fb7a016a2dba70411881918252aa1fb3808c30.png"
"0038_thumb_bomberman_64","38","bomberman_64","Bomberman 64","Console Game","N64","thumbnail","488x256","Assets/Thumbs/bomberman_64_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","generated_first_batch","needs_visual_review","C:\Users\marco\.codex\generated_images\019ec0e1-272d-7041-ac83-9a7092f4ef49\ig_09cbf67886f2fb7a016a2dbaddcfdc8191acc42df2c7c43245.png"
"0038_hero_bomberman_64","38","bomberman_64","Bomberman 64","Console Game","N64","hero","1380x280","Assets/Heroes/bomberman_64_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","generated_first_batch","needs_visual_review","C:\Users\marco\.codex\generated_images\019ec0e1-272d-7041-ac83-9a7092f4ef49\ig_09cbf67886f2fb7a016a2dbb456fe48191b659a84b5310fa70.png"
"0039_icon_bomberman_64_the_second_attack","39","bomberman_64_the_second_attack","Bomberman 64: The Second Attack!","Console Game","N64","icon","256x256","Assets/bomberman_64_the_second_attack.png","approved-medium-risk-fanart-original-designs-no-official-assets","generated_first_batch","needs_visual_review","C:\Users\marco\.codex\generated_images\019ec0e1-272d-7041-ac83-9a7092f4ef49\ig_09cbf67886f2fb7a016a2dbd679064819186b9169121663dae.png"
"0039_thumb_bomberman_64_the_second_attack","39","bomberman_64_the_second_attack","Bomberman 64: The Second Attack!","Console Game","N64","thumbnail","488x256","Assets/Thumbs/bomberman_64_the_second_attack_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","generated_first_batch","needs_visual_review","C:\Users\marco\.codex\generated_images\019ec0e1-272d-7041-ac83-9a7092f4ef49\ig_09cbf67886f2fb7a016a2dbdcfbcc481918a8186c61986dbd0.png"
